utt_id,text,h,s,b,dimmer,tag
952,요즘 밤새 잠을 설쳐 눈이 무겁다,185,41,23,36,sleepy
953,요즘 기대가 무너져 허탈하다,215,65,50,53,sad
954,따뜻한 국을 먹으니 몸이 풀린다 다시 생각난다,19,82,85,60,warm
955,오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 마음에 오래 남는다,74,83,97,87,happy
956,요즘 눈이 따가워 집중하기 어렵다 마음에 오래 남는다,16,52,33,43,uncomfortable
957,요즘 조용히 책을 읽으니 평온하다 마음에 오래 남는다,58,69,43,53,calm
958,요즘 연구에 몰두하니 시간 가는 줄 모른다 잊기 힘들다,214,76,78,67,focused
959,오늘 점심을 먹고 나니 졸음이 쏟아진다 그래서 마음이 깊다,186,34,22,38,sleepy
960,가끔 도움을 준 친구에게 고마움이 든다,75,66,83,88,grateful
961,가끔 기대가 무너져 허탈하다,220,59,39,28,sad
962,가끔 오늘 사무실에서 너무 많은 일을 했다 잊기 힘들다,22,41,49,49,tired
963,가끔 촛불 불빛 속 대화가 따뜻하다 다시 생각난다,279,94,77,65,romantic
964,점심을 먹고 나니 졸음이 쏟아진다 그래서 마음이 깊다,231,36,19,38,sleepy
965,가끔 가족과 함께 저녁을 먹으니 행복하다 마음에 오래 남는다,53,81,88,87,happy
966,요즘 긴장감이 풀리자 피로가 몰려왔다 마음에 오래 남는다,49,41,52,41,tired
967,오늘 말할 사람이 없어 허전하다 다시 생각난다,233,55,33,27,lonely
968,하루 종일 걸어 다리가 무겁다 그래서 마음이 깊다,30,49,40,48,tired
969,요즘 잊고 싶은 기억이 떠올랐다,225,52,36,43,sad
970,어제 버스가 그냥 지나가 화가 났다 다시 생각난다,1,100,79,84,angry
971,요즘 새소리가 귀에 맴돈다 잊기 힘들다,45,41,87,78,natural
972,요즘 명상 속에서 마음이 안정된다,60,50,56,46,calm
973,가끔 밤새 잠을 설쳐 눈이 무겁다 다시 생각난다,191,32,17,32,sleepy
974,오늘 아침 공기를 마시며 달리니 상쾌하다 다시 생각난다,75,100,99,90,energetic
975,요즘 점심을 먹고 나니 졸음이 쏟아진다 그래서 마음이 깊다,232,43,22,26,sleepy
976,요즘 파도 소리가 마음을 차분하게 한다 다시 생각난다,33,54,77,79,natural
977,요즘 일을 마치고 집에 오니 지쳐 쓰러질 것 같다 마음에 오래 남는다,41,41,46,50,tired
978,어제 억울한 말을 들어 속이 끓는다,0,100,84,84,angry
979,가끔 오늘따라 연인이 더 사랑스럽다 마음에 오래 남는다,293,94,91,62,romantic
980,조용한 방에서 글을 쓰다 보니 몰입한다,208,84,75,64,focused
981,어제 점심을 먹고 나니 졸음이 쏟아진다 마음에 오래 남는다,228,39,24,31,sleepy
982,요즘 흙냄새가 코끝을 스친다 마음에 오래 남는다,43,39,79,79,natural
983,오늘 생각이 정리되어 선명하다,187,70,67,72,focused
984,오늘 밤공기를 마시며 걷자 차분해졌다 다시 생각난다,48,64,44,54,calm
985,어제 아이들 웃음소리에 마음이 잔잔하다,48,45,60,51,calm
986,가끔 응원의 말이 큰 힘이 된다,82,75,91,91,grateful
987,오늘 잔잔한 음악이 흐르는 밤이 설렌다 그래서 마음이 깊다,292,96,76,69,romantic
988,요즘 의자가 딱딱해 오래 앉기 힘들다 다시 생각난다,354,59,25,31,uncomfortable
989,가끔 봄바람이 부는 길에서 손을 잡으니 행복하다,284,95,94,78,romantic
990,점심을 먹고 나니 졸음이 쏟아진다 잊기 힘들다,208,25,30,40,sleepy
991,새벽까지 깨어 있어 머리가 무겁다 마음에 오래 남는다,216,34,18,36,sleepy
992,오늘 잊고 싶은 기억이 떠올랐다 다시 생각난다,226,57,32,28,sad
993,오늘 흙냄새가 코끝을 스친다,56,47,77,79,natural
994,가끔 불합리한 상황이 반복되어 참기 어렵다,360,100,76,74,angry
995,오늘 봄 햇살을 맞으니 마음이 따뜻하다 그래서 마음이 깊다,60,85,91,82,happy
996,작은 선물이 마음을 따뜻하게 했다,100,79,96,82,grateful
997,요즘 좋은 음악을 들으니 기운이 난다 마음에 오래 남는다,50,100,98,90,energetic
998,오늘 밤공기를 마시며 걷자 차분해졌다 잊기 힘들다,33,62,46,54,calm
999,요즘 밤공기를 마시며 걷자 차분해졌다 그래서 마음이 깊다,65,45,52,60,calm
1000,사람들이 떠나간 거리가 적막하다 잊기 힘들다,242,57,38,43,lonely
