utt_id,text,h,s,b,dimmer,tag
1508,오늘 응원의 말이 힘이 된다 마음에 오래 남는다.,105,76,98,82,grateful
1509,가끔 점심 후 졸음이 쏟아진다 잊기 힘들다.,209,34,23,23,sleepy
1510,솔직히 아이들 웃음소리가 마음을 잔잔하게 한다,38,42,44,52,calm
1511,사실 흙냄새가 코끝을 스친다 그래서 더 마음이 깊다.,54,48,78,88,natural
1512,솔직히 잊고 싶은 기억이 떠오른다 그래서 더 마음이 깊다.,232,68,43,32,sad
1513,가끔 오늘따라 연인이 더욱 특별하다 마음에 오래 남는다.,280,87,90,62,romantic
1514,가끔 프로젝트에 몰두하니 시간 가는 줄 모른다 그래서 더 마음이 깊다.,206,79,74,64,focused
1515,빈 방에 있으니 쓸쓸하다 마음에 오래 남는다.,219,61,27,25,lonely
1516,손을 잡으니 온기가 전해진다,42,78,77,60,warm
1517,사실 오늘 사무실에서 너무 힘들었다 다시 생각나곤 한다.,207,62,47,26,sad
1518,가끔 기대가 무너져 허탈하다 그래서 더 마음이 깊다.,203,55,33,46,sad
1519,몸이 가벼워 에너지가 넘친다 잊기 힘들다.,57,98,100,100,energetic
1520,솔직히 주변 소음이 거슬린다 그래서 더 마음이 깊다.,352,43,24,39,uncomfortable
1521,오늘 자녀들이 다 커서 믿음직하다,40,84,94,95,happy
1522,아침 달리기가 상쾌하다 잊기 힘들다.,55,97,97,97,energetic
1523,오늘따라 아내가 사랑스럽네,54,81,95,81,happy
1524,가끔 회의가 길어져서 짜증이 난다 그래서 더 마음이 깊다.,7,100,80,66,angry
1525,숲길을 걷다 보니 마음이 맑아진다 잊기 힘들다.,65,54,83,86,natural
1526,가끔 잊고 싶은 기억이 떠오른다 그래서 더 마음이 깊다.,208,67,49,29,sad
1527,가끔 아이들 웃음소리가 마음을 잔잔하게 한다 잊기 힘들다.,30,63,41,52,calm
1528,오늘 아침에 눈을 뜨자마자 기분이 상쾌했다,53,86,94,93,happy
1529,사실 별빛이 반짝이는 저녁이 낭만적이다 마음에 오래 남는다.,292,100,91,71,romantic
1530,어제 가족의 배려가 감사하다 마음에 오래 남는다.,82,66,84,81,grateful
1531,오늘 별빛이 반짝이는 저녁이 낭만적이다 마음에 오래 남는다.,281,95,94,65,romantic
1532,사실 버스가 지나쳐서 화가 났다 잊기 힘들다.,5,100,82,76,angry
1533,솔직히 가족과 함께 있으니 포근하다 잊기 힘들다.,43,84,84,75,warm
1534,오늘 새벽까지 깨어 있었더니 눈이 감긴다 그래서 더 마음이 깊다.,232,45,24,37,sleepy
1535,사실 프로젝트에 몰두하니 시간 가는 줄 모른다 마음에 오래 남는다.,215,81,73,75,focused
1536,어제 빈 방에 있으니 쓸쓸하다 그래서 더 마음이 깊다.,240,57,41,36,lonely
1537,어제 기대가 무너져 허탈하다 그래서 더 마음이 깊다.,213,48,36,39,sad
1538,어제 거리가 적막하다 다시 생각나곤 한다.,247,51,38,39,lonely
1539,가끔 빈 방에 있으니 쓸쓸하다 마음에 오래 남는다.,211,61,39,37,lonely
1540,가끔 새로운 도전을 하니 활력이 돈다,88,99,100,100,energetic
1541,사실 오늘 하루에 감사하다 다시 생각나곤 한다.,70,67,82,80,grateful
1542,옆에 있어주는 것만으로도 설렌다 마음에 오래 남는다.,272,89,86,63,romantic
1543,오늘 명상 속에 숨결이 편안하다 다시 생각나곤 한다.,48,70,59,62,calm
1544,따뜻한 국을 먹으니 몸이 풀린다 마음에 오래 남는다.,43,75,75,59,warm
1545,가끔 잊고 싶은 기억이 떠오른다 마음에 오래 남는다.,222,68,30,28,sad
1546,오늘 밤새 잠이 오지 않아 머리가 무겁다 마음에 오래 남는다.,199,40,23,39,sleepy
1547,오늘 몸이 축 처졌다,25,55,54,34,tired
1548,가끔 가족의 배려가 감사하다,72,66,94,87,grateful
1549,혼자 남겨진 듯한 기분이 든다 잊기 힘들다.,211,66,44,25,sad
1550,오늘따라 아내가 사랑스럽네 그래서 더 마음이 깊다.,72,85,97,90,happy
1551,도움을 준 친구에게 고마움이 든다 다시 생각나곤 한다.,95,80,85,81,grateful
1552,오늘 시험을 앞두고 집중이 잘 된다,207,81,77,64,focused
1553,오늘 사무실에서 너무 힘들었다 잊기 힘들다.,209,63,45,37,sad
1554,오늘 공기가 답답하다 그래서 더 마음이 깊다.,16,54,37,41,uncomfortable
1555,오늘 오늘따라 연인이 더욱 특별하다 잊기 힘들다.,280,100,91,73,romantic
1556,어제 오늘 사무실에서 너무 많은 일을 했다 마음에 오래 남는다.,25,51,38,42,tired
1557,손을 잡으니 온기가 전해진다 다시 생각나곤 한다.,17,78,71,55,warm
1558,사실 몸이 가벼워 에너지가 넘친다 마음에 오래 남는다.,58,100,100,96,energetic
1559,사실 하루 종일 걸어 다리가 무겁다 그래서 더 마음이 깊다.,47,54,35,48,tired
1560,솔직히 손을 잡으니 온기가 전해진다,42,83,79,75,warm
1561,오늘 조용한 공간에서 연구에 빠져 있다,204,82,63,78,focused
1562,가끔 주변 소음이 거슬린다,17,55,40,27,uncomfortable
1563,솔직히 거리가 적막하다 다시 생각나곤 한다.,235,68,31,39,lonely
1564,사실 명상 속에 숨결이 편안하다,23,68,42,50,calm
1565,오늘 기대가 무너져 허탈하다 그래서 더 마음이 깊다.,224,46,37,48,sad
1566,사실 햇살이 비추니 마음이 녹는다,31,83,71,56,warm
1567,사실 거리가 적막하다,244,69,42,42,lonely
1568,혼자 남겨진 듯한 기분이 든다 그래서 더 마음이 깊다.,230,65,47,39,sad
1569,솔직히 오늘 사무실에서 너무 힘들었다 마음에 오래 남는다.,233,63,32,41,sad
1570,사실 버스가 지나쳐서 화가 났다 다시 생각나곤 한다.,10,100,88,66,angry
1571,오늘 공기가 답답하다,360,54,26,39,uncomfortable
1572,오늘 잊고 싶은 기억이 떠오른다 마음에 오래 남는다.,208,52,40,37,sad
1573,조용한 공간에서 연구에 빠져 있다 잊기 힘들다.,206,73,71,64,focused
1574,어제 밤새 잠이 오지 않아 머리가 무겁다 그래서 더 마음이 깊다.,228,37,29,35,sleepy
1575,오늘 오늘 사무실에서 너무 많은 일을 했다 마음에 오래 남는다.,36,42,36,44,tired
1576,기다리는 동안 손이 떨린다 그래서 더 마음이 깊다.,195,71,55,58,anxious
1577,가끔 말할 사람이 없어 허전하다,238,59,38,44,lonely
1578,솔직히 친구들과 함께 웃으니 즐겁다 잊기 힘들다.,71,97,100,91,happy
1579,생각이 정리되어 선명하다 잊기 힘들다.,192,72,60,62,focused
1580,오늘 거리가 적막하다 잊기 힘들다.,242,64,35,39,lonely
1581,사실 오늘 사무실에서 너무 많은 일을 했다 그래서 더 마음이 깊다.,40,45,44,34,tired
1582,사실 버스가 지나쳐서 화가 났다,346,100,72,80,angry
1583,가끔 새소리가 귓가에 맴돈다 마음에 오래 남는다.,67,49,91,83,natural
1584,솔직히 긴장감이 풀리자 피로가 몰려왔다 다시 생각나곤 한다.,48,49,37,42,tired
1585,몸이 가벼워 에너지가 넘친다 그래서 더 마음이 깊다.,70,100,95,97,energetic
1586,가끔 의자가 딱딱해 힘들다 잊기 힘들다.,14,60,25,32,uncomfortable
1587,사실 약속 시간을 지키지 않아 화가 난다 마음에 오래 남는다.,6,96,86,80,angry
1588,어제 햇살이 비추니 마음이 녹는다 잊기 힘들다.,24,87,90,58,warm
1589,프로젝트에 몰두하니 시간 가는 줄 모른다 마음에 오래 남는다.,209,84,68,76,focused
1590,솔직히 기다리는 동안 손이 떨린다 마음에 오래 남는다.,205,70,58,45,anxious
1591,사실 음악이 흐르는 밤이 사랑스럽다 그래서 더 마음이 깊다.,284,97,81,69,romantic
1592,오늘 도움을 준 친구에게 고마움이 든다 그래서 더 마음이 깊다.,83,67,92,80,grateful
1593,가끔 오늘따라 아내가 사랑스럽네,77,96,99,76,happy
1594,오늘 아침 달리기가 상쾌하다 마음에 오래 남는다.,82,100,100,99,energetic
1595,햇살이 비추니 마음이 녹는다 잊기 힘들다.,43,84,73,70,warm
1596,가끔 파도 소리가 마음을 차분하게 한다 그래서 더 마음이 깊다.,33,47,83,85,natural
1597,친구들과 함께 웃으니 즐겁다 다시 생각나곤 한다.,49,90,94,89,happy
1598,솔직히 하루 종일 걸어 다리가 무겁다 잊기 힘들다.,17,59,45,34,tired
1599,솔직히 오늘 하루에 감사하다 다시 생각나곤 한다.,88,68,95,88,grateful
1600,어제 새로운 도전을 하니 활력이 돈다 마음에 오래 남는다.,58,100,100,93,energetic
1601,사실 자녀들이 다 커서 믿음직하다 다시 생각나곤 한다.,63,81,89,86,happy
1602,오늘 햇살이 나뭇잎 사이로 스며든다 마음에 오래 남는다.,58,39,77,83,natural
1603,아침 달리기가 상쾌하다 마음에 오래 남는다.,54,100,100,97,energetic
1604,가끔 계단을 오르니 숨이 가쁘다,41,47,49,50,tired
1605,어제 책을 읽다 그대로 잠들었다 마음에 오래 남는다.,195,38,22,30,sleepy
1606,오늘 마음속이 공허하다 잊기 힘들다.,225,56,30,45,lonely
1607,사실 손을 잡으니 온기가 전해진다 마음에 오래 남는다.,24,85,73,73,warm
1608,오늘 운동을 마치니 기운이 솟는다 잊기 힘들다.,70,98,100,93,energetic
1609,어제 책을 읽다 그대로 잠들었다,224,32,32,30,sleepy
1610,어제 몸이 가벼워 에너지가 넘친다 마음에 오래 남는다.,65,100,100,97,energetic
1611,사실 숲길을 걷다 보니 마음이 맑아진다 잊기 힘들다.,65,54,92,74,natural
1612,솔직히 좋은 음악을 들으니 힘이 난다,85,96,100,97,energetic
1613,어제 자녀들이 다 커서 믿음직하다 그래서 더 마음이 깊다.,67,94,97,80,happy
1614,어제 따뜻한 국을 먹으니 몸이 풀린다 그래서 더 마음이 깊다.,41,83,70,72,warm
1615,어제 빈 방에 있으니 쓸쓸하다 다시 생각나곤 한다.,231,58,38,25,lonely
1616,오늘 오늘 하루에 감사하다,72,62,95,82,grateful
1617,어제 조용한 공간에서 연구에 빠져 있다 잊기 힘들다.,186,88,61,66,focused
1618,사실 도움을 준 친구에게 고마움이 든다 마음에 오래 남는다.,88,60,98,82,grateful
1619,오늘 별빛이 반짝이는 저녁이 낭만적이다,292,91,83,66,romantic
1620,가끔 회의가 길어져서 짜증이 난다 마음에 오래 남는다.,0,100,85,75,angry
1621,사실 호수 위 산책이 마음을 고요하게 한다 잊기 힘들다.,65,47,56,64,calm
1622,오늘 옆에 있어주는 것만으로도 설렌다 그래서 더 마음이 깊다.,284,100,80,68,romantic
1623,사실 좋은 음악을 들으니 힘이 난다,82,100,100,100,energetic
1624,오늘 좋은 소식을 들으니 마음이 밝다,54,90,93,93,happy
1625,거리가 적막하다,217,67,39,42,lonely
1626,가끔 아침에 눈을 뜨자마자 기분이 상쾌했다 마음에 오래 남는다.,50,92,96,83,happy
1627,오늘 좋은 음악을 들으니 힘이 난다 그래서 더 마음이 깊다.,90,100,100,93,energetic
1628,어제 마음속이 공허하다 다시 생각나곤 한다.,229,62,26,42,lonely
1629,응원의 말이 힘이 된다 그래서 더 마음이 깊다.,107,80,91,93,grateful
1630,솔직히 의자가 딱딱해 힘들다 잊기 힘들다.,20,60,30,25,uncomfortable
1631,사실 도움을 준 친구에게 고마움이 든다,70,73,92,85,grateful
1632,어제 몸이 축 처졌다 마음에 오래 남는다.,14,55,45,33,tired
1633,기대가 무너져 허탈하다 잊기 힘들다.,208,58,41,40,sad
1634,솔직히 거리가 적막하다 그래서 더 마음이 깊다.,235,57,42,27,lonely
1635,사실 의자가 딱딱해 힘들다 그래서 더 마음이 깊다.,19,58,28,41,uncomfortable
1636,어제 버스가 지나쳐서 화가 났다 다시 생각나곤 한다.,2,100,71,73,angry
1637,가끔 가족과 함께 있으니 포근하다 다시 생각나곤 한다.,36,75,88,73,warm
1638,오늘 혼자 있는 시간이 길어져 외롭다,215,68,37,44,lonely
1639,가끔 약속 시간을 지키지 않아 화가 난다 마음에 오래 남는다.,11,100,88,72,angry
1640,새벽까지 깨어 있었더니 눈이 감긴다 그래서 더 마음이 깊다.,197,40,25,25,sleepy
1641,오늘 사무실에서 너무 힘들었다 다시 생각나곤 한다.,231,58,33,39,sad
1642,프로젝트에 몰두하니 시간 가는 줄 모른다 잊기 힘들다.,212,81,66,73,focused
1643,오늘 파도 소리가 마음을 차분하게 한다 마음에 오래 남는다.,30,55,84,80,natural
1644,어제 억울한 말을 들어 속이 끓는다 잊기 힘들다.,346,97,84,68,angry
1645,명상 속에 숨결이 편안하다 마음에 오래 남는다.,23,69,60,56,calm
1646,가끔 긴 하루 끝에 졸립다,200,32,32,23,sleepy
1647,사실 하루 종일 걸어 다리가 무겁다 다시 생각나곤 한다.,15,52,53,42,tired
1648,가끔 새벽까지 깨어 있었더니 눈이 감긴다 다시 생각나곤 한다.,208,41,23,29,sleepy
1649,사실 파도 소리가 마음을 차분하게 한다 그래서 더 마음이 깊다.,37,51,89,84,natural
1650,어제 명상 속에 숨결이 편안하다 다시 생각나곤 한다.,40,49,51,48,calm
1651,사실 음악이 흐르는 밤이 사랑스럽다,269,97,89,66,romantic
1652,어제 생각이 정리되어 선명하다 마음에 오래 남는다.,196,75,72,63,focused
1653,어제 아이들 웃음소리가 마음을 잔잔하게 한다 다시 생각나곤 한다.,15,69,53,62,calm
1654,프로젝트에 몰두하니 시간 가는 줄 모른다,208,79,65,70,focused
1655,솔직히 가족과 함께 있으니 포근하다 그래서 더 마음이 깊다.,31,92,77,74,warm
1656,사실 운동을 마치니 기운이 솟는다,64,95,100,91,energetic
1657,솔직히 기대가 무너져 허탈하다 그래서 더 마음이 깊다.,237,69,45,35,sad
1658,어제 공기가 답답하다 잊기 힘들다.,358,46,25,40,uncomfortable
1659,오늘 생각이 정리되어 선명하다,198,74,68,68,focused
1660,운동을 마치니 기운이 솟는다 잊기 힘들다.,83,96,100,96,energetic
1661,몸이 가벼워 에너지가 넘친다,79,100,100,92,energetic
1662,오늘 손을 잡으니 온기가 전해진다 마음에 오래 남는다.,44,90,85,55,warm
1663,사실 억울한 말을 들어 속이 끓는다 마음에 오래 남는다.,2,100,79,69,angry
1664,솔직히 조용한 공간에서 연구에 빠져 있다 마음에 오래 남는다.,187,74,66,79,focused
1665,오늘 좋은 소식을 들으니 마음이 밝다 다시 생각나곤 한다.,72,98,98,78,happy
1666,어제 회의가 길어져서 짜증이 난다 마음에 오래 남는다.,11,99,88,70,angry
1667,예상치 못한 상황에 긴장된다 다시 생각나곤 한다.,180,70,58,60,anxious
1668,사실 주변 소음이 거슬린다 그래서 더 마음이 깊다.,14,50,30,45,uncomfortable
1669,가끔 약속 시간을 지키지 않아 화가 난다 다시 생각나곤 한다.,348,100,71,78,angry
1670,손을 잡으니 온기가 전해진다 마음에 오래 남는다.,37,85,79,67,warm
1671,사실 파도 소리가 마음을 차분하게 한다 다시 생각나곤 한다.,42,36,85,83,natural
1672,가끔 카페에서 조용히 책을 읽으니 평온하다 다시 생각나곤 한다.,35,45,60,55,calm
1673,오늘 점심 후 졸음이 쏟아진다 다시 생각나곤 한다.,194,28,25,30,sleepy
1674,사실 공기가 답답하다,1,60,27,41,uncomfortable
1675,오늘 잊고 싶은 기억이 떠오른다 다시 생각나곤 한다.,218,52,41,54,sad
1676,솔직히 주변 소음이 거슬린다 마음에 오래 남는다.,26,41,31,36,uncomfortable
1677,가끔 따뜻한 국을 먹으니 몸이 풀린다 그래서 더 마음이 깊다.,26,93,77,69,warm
1678,솔직히 공기가 답답하다 그래서 더 마음이 깊다.,15,50,33,44,uncomfortable
1679,솔직히 손을 잡으니 온기가 전해진다 잊기 힘들다.,38,93,86,68,warm
1680,사실 말할 사람이 없어 허전하다 다시 생각나곤 한다.,244,56,35,45,lonely
1681,사실 명상 속에 숨결이 편안하다 잊기 힘들다.,65,48,56,52,calm
1682,어제 혼자 있는 시간이 길어져 외롭다 마음에 오래 남는다.,250,61,29,37,lonely
1683,가끔 긴 하루 끝에 졸립다 마음에 오래 남는다.,227,37,23,22,sleepy
1684,사실 전화벨 소리에 가슴이 철렁한다,203,66,50,51,anxious
1685,어제 몸이 축 처졌다 잊기 힘들다.,35,59,47,42,tired
1686,어제 책을 읽다 그대로 잠들었다 잊기 힘들다.,229,28,22,28,sleepy
1687,솔직히 흙냄새가 코끝을 스친다 그래서 더 마음이 깊다.,31,44,93,73,natural
1688,오늘 좋은 음악을 들으니 힘이 난다 다시 생각나곤 한다.,86,100,96,94,energetic
1689,솔직히 명상 속에 숨결이 편안하다,48,64,48,65,calm
1690,옆에 있어주는 것만으로도 설렌다 그래서 더 마음이 깊다.,291,95,89,67,romantic
1691,가끔 따뜻한 국을 먹으니 몸이 풀린다 마음에 오래 남는다.,20,89,70,75,warm
1692,어제 기다리는 동안 손이 떨린다 다시 생각나곤 한다.,181,68,60,43,anxious
1693,어제 눈이 따갑다 그래서 더 마음이 깊다.,17,45,24,34,uncomfortable
1694,솔직히 도움을 준 친구에게 고마움이 든다 그래서 더 마음이 깊다.,77,60,96,81,grateful
1695,솔직히 오늘 하루에 감사하다 그래서 더 마음이 깊다.,90,62,82,89,grateful
1696,어제 아침 달리기가 상쾌하다 그래서 더 마음이 깊다.,89,100,100,99,energetic
1697,어제 하루 종일 걸어 다리가 무겁다,28,56,43,45,tired
1698,가끔 잊고 싶은 기억이 떠오른다 잊기 힘들다.,203,57,38,32,sad
1699,솔직히 햇살이 나뭇잎 사이로 스며든다 마음에 오래 남는다.,33,38,81,84,natural
1700,어제 가족의 배려가 감사하다,72,77,82,92,grateful
1701,기대가 무너져 허탈하다 다시 생각나곤 한다.,212,58,49,35,sad
1702,솔직히 가족의 배려가 감사하다 다시 생각나곤 한다.,97,76,87,90,grateful
1703,햇살이 나뭇잎 사이로 스며든다 잊기 힘들다.,40,46,83,79,natural
1704,사실 아침에 눈을 뜨자마자 기분이 상쾌했다,64,83,100,94,happy
1705,오늘 별빛이 반짝이는 저녁이 낭만적이다 다시 생각나곤 한다.,279,99,89,73,romantic
1706,어제 음악이 흐르는 밤이 사랑스럽다 그래서 더 마음이 깊다.,272,94,81,70,romantic
1707,어제 햇살이 나뭇잎 사이로 스며든다 그래서 더 마음이 깊다.,65,49,91,79,natural
1708,주변 소음이 거슬린다,14,40,31,28,uncomfortable
1709,사실 아침 달리기가 상쾌하다,77,100,100,92,energetic
1710,솔직히 전화벨 소리에 가슴이 철렁한다 다시 생각나곤 한다.,213,79,64,43,anxious
1711,응원의 말이 힘이 된다 마음에 오래 남는다.,74,60,98,92,grateful
1712,가끔 파도 소리가 마음을 차분하게 한다 마음에 오래 남는다.,36,44,83,87,natural
1713,말할 사람이 없어 허전하다,216,67,29,35,lonely
1714,솔직히 오늘따라 아내가 사랑스럽네 그래서 더 마음이 깊다.,80,90,100,77,happy
1715,어제 호수 위 산책이 마음을 고요하게 한다 다시 생각나곤 한다.,34,54,42,55,calm
1716,사실 거리가 적막하다 마음에 오래 남는다.,225,65,40,42,lonely
1717,사실 점심 후 졸음이 쏟아진다 잊기 힘들다.,203,45,28,33,sleepy
1718,어제 밤공기를 마시며 걷자 차분해졌다 잊기 힘들다.,44,59,49,60,calm
1719,솔직히 시험을 앞두고 집중이 잘 된다 잊기 힘들다.,190,74,60,64,focused
1720,가끔 공기가 답답하다,359,41,37,39,uncomfortable
1721,사실 새로운 도전을 하니 활력이 돈다 마음에 오래 남는다.,84,100,98,97,energetic
1722,어제 약속 시간을 지키지 않아 화가 난다 잊기 힘들다.,348,100,88,81,angry
1723,사실 주변 소음이 거슬린다 마음에 오래 남는다.,25,59,22,37,uncomfortable
1724,오늘 좋은 음악을 들으니 힘이 난다,64,97,100,91,energetic
1725,어제 새소리가 귓가에 맴돈다 마음에 오래 남는다.,39,41,93,87,natural
1726,사실 따뜻한 국을 먹으니 몸이 풀린다 그래서 더 마음이 깊다.,38,85,90,74,warm
1727,어제 주변 소음이 거슬린다 다시 생각나곤 한다.,352,49,26,25,uncomfortable
1728,어제 오늘따라 연인이 더욱 특별하다 그래서 더 마음이 깊다.,280,100,91,67,romantic
1729,솔직히 전화벨 소리에 가슴이 철렁한다,200,72,49,51,anxious
1730,오늘 밤공기를 마시며 걷자 차분해졌다,26,64,41,56,calm
1731,가끔 자녀들이 다 커서 믿음직하다 다시 생각나곤 한다.,75,86,90,86,happy
1732,오늘 가족과 함께 있으니 포근하다,23,75,83,69,warm
1733,어제 자녀들이 다 커서 믿음직하다 잊기 힘들다.,64,100,93,91,happy
1734,어제 옆에 있어주는 것만으로도 설렌다,266,89,77,75,romantic
1735,솔직히 운동을 마치니 기운이 솟는다 그래서 더 마음이 깊다.,63,100,99,96,energetic
1736,어제 좋은 음악을 들으니 힘이 난다,82,96,100,95,energetic
1737,눈이 따갑다 그래서 더 마음이 깊다.,22,59,23,38,uncomfortable
1738,어제 좋은 음악을 들으니 힘이 난다 그래서 더 마음이 깊다.,62,100,100,94,energetic
1739,가끔 카페에서 조용히 책을 읽으니 평온하다 마음에 오래 남는다.,55,64,44,57,calm
1740,새소리가 귓가에 맴돈다 다시 생각나곤 한다.,47,51,91,79,natural
1741,긴 하루 끝에 졸립다 다시 생각나곤 한다.,222,44,30,40,sleepy
1742,사실 회의가 길어져서 짜증이 난다,4,100,82,79,angry
1743,회의가 길어져서 짜증이 난다 다시 생각나곤 한다.,348,100,89,65,angry
1744,솔직히 억울한 말을 들어 속이 끓는다 마음에 오래 남는다.,357,100,78,85,angry
1745,어제 운동을 마치니 기운이 솟는다 잊기 힘들다.,85,99,100,99,energetic
1746,사실 예상치 못한 상황에 긴장된다 그래서 더 마음이 깊다.,192,72,63,43,anxious
1747,어제 좋은 소식을 들으니 마음이 밝다,76,92,89,92,happy
1748,오늘 자녀들이 다 커서 믿음직하다 그래서 더 마음이 깊다.,48,92,99,94,happy
1749,솔직히 호수 위 산책이 마음을 고요하게 한다 잊기 힘들다.,36,41,45,57,calm
1750,가족의 배려가 감사하다 다시 생각나곤 한다.,75,60,87,78,grateful
1751,오늘 밤새 잠이 오지 않아 머리가 무겁다,211,29,21,31,sleepy
1752,조용한 공간에서 연구에 빠져 있다 마음에 오래 남는다.,206,76,65,61,focused
1753,가끔 오늘따라 아내가 사랑스럽네 그래서 더 마음이 깊다.,77,90,95,86,happy
1754,의자가 딱딱해 힘들다 마음에 오래 남는다.,3,49,25,29,uncomfortable
1755,오늘 별빛이 반짝이는 저녁이 낭만적이다 그래서 더 마음이 깊다.,278,94,79,61,romantic
1756,오늘 마음속이 공허하다 다시 생각나곤 한다.,229,54,41,42,lonely
1757,가끔 프로젝트에 몰두하니 시간 가는 줄 모른다 다시 생각나곤 한다.,208,73,71,76,focused
1758,가끔 문제를 풀다 보니 몰입한다 잊기 힘들다.,202,73,72,70,focused
1759,오늘 호수 위 산책이 마음을 고요하게 한다 다시 생각나곤 한다.,27,59,60,58,calm
1760,어제 회의가 길어져서 짜증이 난다 잊기 힘들다.,0,95,86,68,angry
1761,솔직히 좋은 음악을 들으니 힘이 난다 잊기 힘들다.,79,100,97,99,energetic
1762,어제 아침 달리기가 상쾌하다,58,100,100,98,energetic
1763,사실 조용한 공간에서 연구에 빠져 있다,202,81,78,80,focused
1764,어제 하루 종일 걸어 다리가 무겁다 잊기 힘들다.,26,52,55,40,tired
1765,말할 사람이 없어 허전하다 마음에 오래 남는다.,222,61,38,27,lonely
1766,솔직히 말할 사람이 없어 허전하다 다시 생각나곤 한다.,210,57,38,25,lonely
1767,사실 좋은 소식을 들으니 마음이 밝다 다시 생각나곤 한다.,51,92,100,76,happy
1768,어제 밤공기를 마시며 걷자 차분해졌다 마음에 오래 남는다.,55,46,45,49,calm
1769,어제 의자가 딱딱해 힘들다 잊기 힘들다.,7,45,38,31,uncomfortable
1770,오늘 오늘따라 연인이 더욱 특별하다,289,100,88,61,romantic
1771,사실 생각이 정리되어 선명하다,211,85,60,73,focused
1772,오늘 전화벨 소리에 가슴이 철렁한다 다시 생각나곤 한다.,185,61,50,44,anxious
1773,어제 아이들 웃음소리가 마음을 잔잔하게 한다,59,66,51,53,calm
1774,오늘 가족과 함께 있으니 포근하다 다시 생각나곤 한다.,24,75,85,57,warm
1775,오늘 하루 종일 걸어 다리가 무겁다 다시 생각나곤 한다.,33,57,46,45,tired
1776,어제 가족의 배려가 감사하다 다시 생각나곤 한다.,105,61,96,79,grateful
1777,사실 생각이 정리되어 선명하다 다시 생각나곤 한다.,213,85,72,70,focused
1778,솔직히 공기가 답답하다 잊기 힘들다.,357,51,36,40,uncomfortable
1779,오늘 혼자 남겨진 듯한 기분이 든다 마음에 오래 남는다.,218,73,42,48,sad
1780,사실 새로운 도전을 하니 활력이 돈다 그래서 더 마음이 깊다.,59,96,100,96,energetic
1781,솔직히 몸이 축 처졌다 마음에 오래 남는다.,25,46,36,50,tired
1782,어제 긴장감이 풀리자 피로가 몰려왔다 그래서 더 마음이 깊다.,46,48,38,34,tired
1783,오늘 흙냄새가 코끝을 스친다 마음에 오래 남는다.,33,46,84,83,natural
1784,가끔 별빛이 반짝이는 저녁이 낭만적이다 잊기 힘들다.,282,95,79,79,romantic
1785,밤새 잠이 오지 않아 머리가 무겁다 그래서 더 마음이 깊다.,204,31,20,39,sleepy
1786,솔직히 거리가 적막하다 잊기 힘들다.,228,62,38,44,lonely
1787,가끔 옆에 있어주는 것만으로도 설렌다 마음에 오래 남는다.,287,100,77,78,romantic
1788,어제 생각이 정리되어 선명하다 잊기 힘들다.,214,85,66,76,focused
1789,솔직히 아이들 웃음소리가 마음을 잔잔하게 한다 마음에 오래 남는다.,63,46,49,52,calm
1790,가끔 빈 방에 있으니 쓸쓸하다 다시 생각나곤 한다.,212,70,41,27,lonely
1791,어제 응원의 말이 힘이 된다 마음에 오래 남는다.,76,74,95,86,grateful
1792,가끔 마음이 무겁고 울적하다 마음에 오래 남는다.,217,47,33,47,sad
1793,숲길을 걷다 보니 마음이 맑아진다 마음에 오래 남는다.,34,44,83,87,natural
1794,오늘 밤새 잠이 오지 않아 머리가 무겁다 잊기 힘들다.,195,38,28,33,sleepy
1795,오늘 명상 속에 숨결이 편안하다 그래서 더 마음이 깊다.,20,61,40,62,calm
1796,솔직히 잊고 싶은 기억이 떠오른다 잊기 힘들다.,216,65,35,34,sad
1797,솔직히 기다리는 동안 손이 떨린다 잊기 힘들다.,211,67,49,48,anxious
1798,사실 파도 소리가 마음을 차분하게 한다 잊기 힘들다.,52,37,90,72,natural
1799,시험을 앞두고 집중이 잘 된다,189,89,66,80,focused
1800,어제 숲길을 걷다 보니 마음이 맑아진다 마음에 오래 남는다.,55,49,92,76,natural
1801,공기가 답답하다 그래서 더 마음이 깊다.,23,50,27,32,uncomfortable
1802,솔직히 하루 종일 걸어 다리가 무겁다 마음에 오래 남는다.,36,54,37,44,tired
1803,사실 밤새 잠이 오지 않아 머리가 무겁다 잊기 힘들다.,202,37,24,22,sleepy
1804,솔직히 생각이 정리되어 선명하다 마음에 오래 남는다.,187,80,79,60,focused
1805,오늘 마음이 무겁고 울적하다 다시 생각나곤 한다.,219,59,41,43,sad
1806,솔직히 약속 시간을 지키지 않아 화가 난다,13,95,88,66,angry
1807,가끔 마음속이 공허하다,236,65,44,37,lonely
1808,솔직히 몸이 축 처졌다 다시 생각나곤 한다.,20,55,50,49,tired
1809,솔직히 자녀들이 다 커서 믿음직하다 마음에 오래 남는다.,74,96,100,86,happy
1810,가끔 억울한 말을 들어 속이 끓는다 잊기 힘들다.,359,95,74,78,angry
1811,오늘 계단을 오르니 숨이 가쁘다 잊기 힘들다.,33,52,51,45,tired
1812,솔직히 오늘 사무실에서 너무 힘들었다 잊기 힘들다.,205,66,45,40,sad
1813,사실 조용한 공간에서 연구에 빠져 있다 다시 생각나곤 한다.,213,86,68,62,focused
1814,솔직히 아이들 웃음소리가 마음을 잔잔하게 한다 잊기 힘들다.,45,55,43,46,calm
