utt_id,text,h,s,b,dimmer,tag
1501,어제 회의가 길어져서 짜증이 난다,350,98,87,85,angry
1502,가끔 의자가 딱딱해 오래 앉아 있기 힘들다 잊기 힘들다,353,56,35,36,uncomfortable
1503,요즘 시험을 앞두고 집중이 잘 된다 그래서 더 마음이 깊다,191,86,73,67,focused
1504,어제 프로젝트에 몰두하니 시간 가는 줄 모른다 그래서 더 마음이 깊다,206,79,74,64,focused
1505,공기가 답답해 머리가 무겁다,360,55,30,36,uncomfortable
1506,오늘 몸이 가벼워 에너지가 넘친다,66,97,100,91,energetic
1507,혼자 있는 시간이 길어져 외롭다 그래서 더 마음이 깊다,220,53,25,45,lonely
1508,요즘 운동을 마치니 기운이 솟는다 다시 생각난다,53,96,100,98,energetic
1509,오늘 긴장감이 풀리자 피로가 몰려왔다,37,50,41,31,tired
1510,요즘 밤새 잠이 오지 않아 머리가 무겁다 다시 생각난다,187,39,20,26,sleepy
1511,운동을 마치니 기운이 솟는다 다시 생각난다,73,98,97,90,energetic
1512,좋은 소식을 들으니 마음이 밝다 그래서 더 마음이 깊다,48,95,88,95,happy
1513,어제 회의가 길어져서 짜증이 난다 그래서 더 마음이 깊다,7,100,80,66,angry
1514,숲길을 걷다 보니 마음이 맑아진다 잊기 힘들다,65,54,83,86,natural
1515,어제 잊고 싶은 기억이 떠오른다 그래서 더 마음이 깊다,208,67,49,29,sad
1516,어제 아이들 웃음소리가 마음을 잔잔하게 한다 잊기 힘들다,30,63,41,52,calm
1517,가끔 오늘 아침에 눈을 뜨자마자 기분이 상쾌했다,53,86,94,93,happy
1518,요즘 말할 사람이 없어 허전하다,227,52,35,45,lonely
1519,요즘 말할 사람이 없어 허전하다 마음에 오래 남는다,243,62,45,25,lonely
1520,호수 위를 걷자 마음이 고요해진다 그래서 더 마음이 깊다,31,64,40,58,calm
1521,어제 책을 읽다 그대로 잠들었다 다시 생각난다,232,30,23,37,sleepy
1522,오늘 오늘 하루가 너무 힘들었다 다시 생각난다,240,59,50,55,sad
1523,가끔 주변 소음이 거슬려 집중이 안 된다 마음에 오래 남는다,25,56,26,39,uncomfortable
1524,가끔 사람들이 떠나간 거리가 적막하다 마음에 오래 남는다,229,64,30,45,lonely
1525,어제 명상 속에서 숨결이 편안하다 그래서 더 마음이 깊다,62,42,45,56,calm
1526,요즘 밤새 잠이 오지 않아 머리가 무겁다,204,26,29,36,sleepy
1527,어제 프로젝트에 몰두하니 시간 가는 줄 모른다 마음에 오래 남는다,198,85,70,77,focused
1528,오늘 새벽까지 깨어 있었더니 눈이 감긴다 다시 생각난다,198,40,24,36,sleepy
1529,오늘 점심을 먹고 나니 졸음이 쏟아진다 마음에 오래 남는다,190,39,21,26,sleepy
1530,가끔 마음이 무겁고 울적하다 마음에 오래 남는다,236,65,47,52,sad
1531,눈이 따가워 집중하기 어렵다 잊기 힘들다,19,45,31,36,uncomfortable
1532,어제 새로운 도전을 하니 활력이 돈다,88,99,100,100,energetic
1533,흙냄새가 코끝을 스친다 그래서 더 마음이 깊다,31,54,80,80,natural
1534,가끔 명상 속에서 숨결이 편안하다 다시 생각난다,48,70,59,62,calm
1535,오늘 주변 소음이 거슬려 집중이 안 된다 그래서 더 마음이 깊다,23,42,20,35,uncomfortable
1536,오늘 혼자 있는 시간이 길어져 외롭다 그래서 더 마음이 깊다,215,67,35,36,lonely
1537,주변 소음이 거슬려 집중이 안 된다,359,43,30,25,uncomfortable
1538,어제 말할 사람이 없어 허전하다 그래서 더 마음이 깊다,240,56,44,38,lonely
1539,가끔 기다리는 동안 손이 떨린다,195,75,64,44,anxious
1540,어제 가족의 배려가 감사하다,72,66,94,87,grateful
1541,오늘 좋은 소식을 들으니 마음이 밝다 잊기 힘들다,45,89,88,89,happy
1542,오늘 전화벨 소리에 가슴이 철렁한다 다시 생각난다,188,64,50,55,anxious
1543,요즘 새소리가 귀에 맴돈다 그래서 더 마음이 깊다,51,36,81,74,natural
1544,오늘 명상 속에서 숨결이 편안하다 다시 생각난다,46,67,42,45,calm
1545,손을 잡으니 온기가 전해진다 다시 생각난다,19,90,72,67,warm
1546,요즘 혼자 남겨진 듯한 기분이 든다 그래서 더 마음이 깊다,206,45,33,37,sad
1547,가끔 버스가 그냥 지나쳐서 화가 났다 잊기 힘들다,3,100,75,68,angry
1548,가끔 전화벨 소리에 가슴이 철렁한다 잊기 힘들다,206,66,58,54,anxious
1549,어제 가족과 함께 있으니 포근하다 다시 생각난다,15,92,80,67,warm
1550,가끔 몸이 축 처졌다 다시 생각난다,42,53,47,30,tired
1551,가끔 밤새 잠이 오지 않아 머리가 무겁다 다시 생각난다,209,25,19,23,sleepy
1552,오늘 예상치 못한 상황에 긴장된다 잊기 힘들다,220,73,52,58,anxious
1553,마음이 무겁고 울적하다 마음에 오래 남는다,220,58,41,48,sad
1554,요즘 의자가 딱딱해 오래 앉아 있기 힘들다 잊기 힘들다,351,58,24,37,uncomfortable
1555,오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 그래서 더 마음이 깊다,42,82,92,87,happy
1556,오늘 자녀들이 다 커서 믿음직하다,43,80,96,87,happy
1557,어제 회의가 길어져서 짜증이 난다 마음에 오래 남는다,5,100,81,79,angry
1558,요즘 잊고 싶은 기억이 떠오른다 그래서 더 마음이 깊다,215,72,46,48,sad
1559,어제 시험을 앞두고 집중이 잘 된다 그래서 더 마음이 깊다,202,82,78,66,focused
1560,가끔 기대가 무너져 허탈하다 그래서 더 마음이 깊다,224,46,37,48,sad
1561,햇살이 비추니 마음이 녹는다 다시 생각난다,38,83,71,56,warm
1562,사람들이 떠나간 거리가 적막하다 다시 생각난다,249,67,42,31,lonely
1563,요즘 버스가 그냥 지나쳐서 화가 났다 다시 생각난다,3,95,90,66,angry
1564,오늘 시험을 앞두고 집중이 잘 된다 잊기 힘들다,191,84,72,77,focused
1565,가끔 잊고 싶은 기억이 떠오른다 마음에 오래 남는다,208,52,40,37,sad
1566,요즘 시험을 앞두고 집중이 잘 된다,199,81,61,75,focused
1567,어제 숲길을 걷다 보니 마음이 맑아진다 그래서 더 마음이 깊다,52,35,93,79,natural
1568,가끔 파도 소리가 마음을 차분하게 한다 잊기 힘들다,56,35,92,80,natural
1569,가끔 말할 사람이 없어 허전하다,218,57,36,35,lonely
1570,어제 아이들 웃음소리가 마음을 잔잔하게 한다,43,49,53,64,calm
1571,오늘 친구들과 함께 웃으니 즐겁다 잊기 힘들다,71,97,100,91,happy
1572,오늘 좋은 소식을 들으니 마음이 밝다,41,82,96,75,happy
1573,가끔 계단을 오르니 숨이 가쁘다 마음에 오래 남는다,17,43,44,42,tired
1574,요즘 공기가 답답해 머리가 무겁다 잊기 힘들다,10,54,25,41,uncomfortable
1575,가끔 몸이 가벼워 에너지가 넘친다,90,97,100,92,energetic
1576,숲길을 걷다 보니 마음이 맑아진다 다시 생각난다,35,50,85,83,natural
1577,요즘 새소리가 귀에 맴돈다 잊기 힘들다,58,53,88,81,natural
1578,오늘 기대가 무너져 허탈하다 잊기 힘들다,232,54,33,31,sad
1579,가끔 운동을 마치니 기운이 솟는다 다시 생각난다,64,100,100,94,energetic
1580,어제 마음이 무겁고 울적하다 다시 생각난다,201,59,36,48,sad
1581,가끔 흙냄새가 코끝을 스친다 다시 생각난다,49,53,87,77,natural
1582,오늘 숲길을 걷다 보니 마음이 맑아진다 그래서 더 마음이 깊다,52,37,93,87,natural
1583,요즘 햇살이 비추니 마음이 녹는다 잊기 힘들다,24,87,90,58,warm
1584,가끔 긴 하루 끝에 졸립다 다시 생각난다,185,35,31,28,sleepy
1585,오늘 기다리는 동안 손이 떨린다 마음에 오래 남는다,205,70,58,45,anxious
1586,오늘 계단을 오르니 숨이 가쁘다 그래서 더 마음이 깊다,30,43,36,35,tired
1587,요즘 별빛이 반짝이는 저녁이 낭만적이다 다시 생각난다,288,88,94,74,romantic
1588,어제 응원의 말이 큰 힘이 된다 다시 생각난다,108,71,98,88,grateful
1589,어제 좋은 소식을 들으니 마음이 밝다,70,100,100,90,happy
1590,점심을 먹고 나니 졸음이 쏟아진다 잊기 힘들다,219,31,30,30,sleepy
1591,의자가 딱딱해 오래 앉아 있기 힘들다 다시 생각난다,357,56,24,35,uncomfortable
1592,오늘 몸이 축 처졌다 마음에 오래 남는다,11,58,48,41,tired
1593,아이들 웃음소리가 마음을 잔잔하게 한다 다시 생각난다,35,44,56,50,calm
1594,어제 눈이 따가워 집중하기 어렵다 마음에 오래 남는다,26,53,31,44,uncomfortable
1595,어제 음악이 흐르는 밤이 사랑스럽다 그래서 더 마음이 깊다,285,94,76,70,romantic
1596,어제 흙냄새가 코끝을 스친다,37,46,83,85,natural
1597,가끔 새소리가 귀에 맴돈다 그래서 더 마음이 깊다,30,53,88,84,natural
1598,혼자 남겨진 듯한 기분이 든다 다시 생각난다,234,69,44,25,sad
1599,기다리는 동안 손이 떨린다 다시 생각난다,206,66,56,40,anxious
1600,오늘 숲길을 걷다 보니 마음이 맑아진다 다시 생각난다,37,43,78,78,natural
1601,요즘 책을 읽다 그대로 잠들었다 마음에 오래 남는다,195,38,22,30,sleepy
1602,요즘 버스가 그냥 지나쳐서 화가 났다 마음에 오래 남는다,9,97,84,81,angry
1603,오늘 밤공기를 마시며 걷자 차분해졌다 다시 생각난다,44,69,55,52,calm
1604,어제 호수 위를 걷자 마음이 고요해진다 그래서 더 마음이 깊다,63,42,42,61,calm
1605,어제 하루 종일 걸어 다리가 무겁다 마음에 오래 남는다,16,58,53,30,tired
1606,어제 몸이 축 처졌다 그래서 더 마음이 깊다,35,46,43,35,tired
1607,어제 의자가 딱딱해 오래 앉아 있기 힘들다 다시 생각난다,24,41,39,32,uncomfortable
1608,어제 공기가 답답해 머리가 무겁다 다시 생각난다,352,41,39,42,uncomfortable
1609,가끔 긴장감이 풀리자 피로가 몰려왔다 잊기 힘들다,44,50,38,50,tired
1610,요즘 프로젝트에 몰두하니 시간 가는 줄 모른다 잊기 힘들다,210,72,79,66,focused
1611,요즘 회의가 길어져서 짜증이 난다,5,100,71,74,angry
1612,가끔 좋은 음악을 들으니 힘이 난다 그래서 더 마음이 깊다,88,99,100,90,energetic
1613,어제 전화벨 소리에 가슴이 철렁한다,187,67,59,47,anxious
1614,어제 몸이 가벼워 에너지가 넘친다 마음에 오래 남는다,76,95,99,94,energetic
1615,새벽까지 깨어 있었더니 눈이 감긴다 그래서 더 마음이 깊다,216,41,31,20,sleepy
1616,도움을 준 친구에게 고마움이 든다 잊기 힘들다,80,74,92,89,grateful
1617,친구들과 함께 웃으니 즐겁다 그래서 더 마음이 깊다,65,83,100,91,happy
1618,오늘 햇살이 비추니 마음이 녹는다 그래서 더 마음이 깊다,44,77,72,71,warm
1619,오늘 전화벨 소리에 가슴이 철렁한다,182,77,65,54,anxious
1620,어제 도움을 준 친구에게 고마움이 든다 마음에 오래 남는다,70,80,98,82,grateful
1621,가끔 별빛이 반짝이는 저녁이 낭만적이다,292,91,83,66,romantic
1622,가끔 생각이 정리되어 선명하다 마음에 오래 남는다,191,74,72,67,focused
1623,어제 가족과 함께 있으니 포근하다 잊기 힘들다,28,82,89,74,warm
1624,어제 문제를 풀다 보니 몰입하게 된다 마음에 오래 남는다,215,76,65,65,focused
1625,좋은 음악을 들으니 힘이 난다 다시 생각난다,80,100,95,100,energetic
1626,몸이 축 처졌다 그래서 더 마음이 깊다,30,51,53,39,tired
1627,오늘 하루가 너무 힘들었다 다시 생각난다,228,62,30,25,sad
1628,어제 햇살이 비추니 마음이 녹는다 그래서 더 마음이 깊다,31,75,73,70,warm
1629,요즘 파도 소리가 마음을 차분하게 한다 그래서 더 마음이 깊다,66,54,86,84,natural
1630,요즘 도움을 준 친구에게 고마움이 든다 잊기 힘들다,75,66,91,93,grateful
1631,어제 공기가 답답해 머리가 무겁다,30,56,39,39,uncomfortable
1632,도움을 준 친구에게 고마움이 든다,97,70,90,86,grateful
1633,어제 별빛이 반짝이는 저녁이 낭만적이다 그래서 더 마음이 깊다,288,89,94,62,romantic
1634,요즘 몸이 축 처졌다 마음에 오래 남는다,14,55,45,33,tired
1635,기대가 무너져 허탈하다 잊기 힘들다,208,58,41,40,sad
1636,오늘 사람들이 떠나간 거리가 적막하다 그래서 더 마음이 깊다,235,57,42,27,lonely
1637,요즘 새로운 도전을 하니 활력이 돈다 다시 생각난다,62,100,100,92,energetic
1638,요즘 몸이 가벼워 에너지가 넘친다 다시 생각난다,83,95,99,98,energetic
1639,오늘 아침 공기를 마시며 달리니 상쾌하다 잊기 힘들다,86,97,97,95,energetic
1640,어제 아이들 웃음소리가 마음을 잔잔하게 한다 그래서 더 마음이 깊다,22,62,40,48,calm
1641,가끔 손을 잡으니 온기가 전해진다,29,89,89,58,warm
1642,어제 응원의 말이 큰 힘이 된다 그래서 더 마음이 깊다,97,72,85,93,grateful
1643,어제 오늘따라 아내가 사랑스럽다 그래서 더 마음이 깊다,59,99,95,75,happy
1644,어제 따뜻한 국을 먹으니 몸이 풀린다 그래서 더 마음이 깊다,44,95,81,63,warm
1645,가끔 새소리가 귀에 맴돈다 잊기 힘들다,51,49,88,72,natural
1646,가끔 호수 위를 걷자 마음이 고요해진다,40,65,51,64,calm
1647,요즘 기대가 무너져 허탈하다 잊기 힘들다,232,50,40,34,sad
1648,어제 새벽까지 깨어 있었더니 눈이 감긴다 다시 생각난다,208,41,23,29,sleepy
1649,오늘 파도 소리가 마음을 차분하게 한다,62,54,89,84,natural
1650,요즘 오늘 하루가 너무 힘들었다 마음에 오래 남는다,212,65,48,54,sad
1651,요즘 마음속이 공허하다 잊기 힘들다,228,61,28,34,lonely
1652,가끔 문제를 풀다 보니 몰입하게 된다 잊기 힘들다,215,86,69,71,focused
1653,오늘 흙냄새가 코끝을 스친다 잊기 힘들다,62,54,77,85,natural
1654,어제 오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 그래서 더 마음이 깊다,61,96,100,94,happy
1655,요즘 약속 시간을 지키지 않아 화가 난다 다시 생각난다,9,98,89,83,angry
1656,오늘 오늘 하루가 너무 힘들었다,231,47,32,39,sad
1657,요즘 호수 위를 걷자 마음이 고요해진다 잊기 힘들다,36,62,52,62,calm
1658,오늘 오늘 사무실에서 너무 많은 일을 했다 그래서 더 마음이 깊다,40,44,53,46,tired
1659,어제 계단을 오르니 숨이 가쁘다 마음에 오래 남는다,24,49,46,37,tired
1660,요즘 의자가 딱딱해 오래 앉아 있기 힘들다 그래서 더 마음이 깊다,27,40,22,40,uncomfortable
1661,가끔 따뜻한 국을 먹으니 몸이 풀린다 잊기 힘들다,43,94,85,70,warm
1662,몸이 가벼워 에너지가 넘친다,79,100,100,92,energetic
1663,가끔 손을 잡으니 온기가 전해진다 마음에 오래 남는다,44,90,85,55,warm
1664,오늘 새벽까지 깨어 있었더니 눈이 감긴다 그래서 더 마음이 깊다,222,27,31,28,sleepy
1665,요즘 운동을 마치니 기운이 솟는다 그래서 더 마음이 깊다,69,100,97,91,energetic
1666,어제 오늘 하루에 감사하다 마음에 오래 남는다,107,65,83,84,grateful
1667,오늘 새소리가 귀에 맴돈다 잊기 힘들다,50,45,84,73,natural
1668,음악이 흐르는 밤이 사랑스럽다 잊기 힘들다,266,100,92,75,romantic
1669,가끔 기다리는 동안 손이 떨린다 다시 생각난다,192,61,53,51,anxious
1670,어제 점심을 먹고 나니 졸음이 쏟아진다 마음에 오래 남는다,198,38,21,23,sleepy
1671,가끔 의자가 딱딱해 오래 앉아 있기 힘들다,1,60,27,41,uncomfortable
1672,마음속이 공허하다 마음에 오래 남는다,215,67,38,45,lonely
1673,오늘 새로운 도전을 하니 활력이 돈다 마음에 오래 남는다,88,100,97,92,energetic
1674,어제 운동을 마치니 기운이 솟는다 마음에 오래 남는다,83,100,95,94,energetic
1675,요즘 억울한 말을 들어 속이 끓는다 그래서 더 마음이 깊다,7,100,72,76,angry
1676,가끔 의자가 딱딱해 오래 앉아 있기 힘들다 그래서 더 마음이 깊다,359,52,30,38,uncomfortable
1677,요즘 말할 사람이 없어 허전하다 다시 생각난다,223,60,45,28,lonely
1678,오늘 주변 소음이 거슬려 집중이 안 된다 다시 생각난다,16,48,36,32,uncomfortable
1679,요즘 혼자 있는 시간이 길어져 외롭다 마음에 오래 남는다,250,61,29,37,lonely
1680,요즘 몸이 가벼워 에너지가 넘친다 그래서 더 마음이 깊다,72,100,100,96,energetic
1681,빈 방에 있으니 쓸쓸하다 그래서 더 마음이 깊다,213,61,31,30,lonely
1682,가끔 예상치 못한 상황에 긴장된다 잊기 힘들다,213,72,57,59,anxious
1683,가끔 몸이 가벼워 에너지가 넘친다 마음에 오래 남는다,67,97,100,98,energetic
1684,아침 공기를 마시며 달리니 상쾌하다 그래서 더 마음이 깊다,66,100,100,92,energetic
1685,어제 회의가 길어져서 짜증이 난다 다시 생각난다,347,100,76,70,angry
1686,가끔 가족과 함께 있으니 포근하다,23,81,86,62,warm
1687,오늘 오늘 사무실에서 너무 많은 일을 했다 다시 생각난다,44,57,43,44,tired
1688,오늘 사람들이 떠나간 거리가 적막하다 잊기 힘들다,211,70,43,39,lonely
1689,가끔 별빛이 반짝이는 저녁이 낭만적이다 다시 생각난다,291,87,83,75,romantic
1690,가끔 도움을 준 친구에게 고마움이 든다 다시 생각난다,104,69,84,87,grateful
1691,요즘 눈이 따가워 집중하기 어렵다 그래서 더 마음이 깊다,17,45,24,34,uncomfortable
1692,오늘 도움을 준 친구에게 고마움이 든다 그래서 더 마음이 깊다,77,60,96,81,grateful
1693,오늘 오늘 하루에 감사하다 그래서 더 마음이 깊다,90,62,82,89,grateful
1694,어제 손을 잡으니 온기가 전해진다 그래서 더 마음이 깊다,34,90,86,62,warm
1695,가끔 파도 소리가 마음을 차분하게 한다 다시 생각난다,57,46,93,75,natural
1696,어제 음악이 흐르는 밤이 사랑스럽다 잊기 힘들다,292,89,82,73,romantic
1697,어제 문제를 풀다 보니 몰입하게 된다 다시 생각난다,187,71,80,67,focused
1698,억울한 말을 들어 속이 끓는다,6,100,89,69,angry
1699,어제 아침 공기를 마시며 달리니 상쾌하다 다시 생각난다,85,99,100,90,energetic
1700,친구들과 함께 웃으니 즐겁다 잊기 힘들다,52,88,92,81,happy
1701,기대가 무너져 허탈하다 다시 생각난다,212,58,49,35,sad
1702,오늘 가족의 배려가 감사하다 다시 생각난다,97,76,87,90,grateful
1703,카페에서 조용히 책을 읽으니 평온하다,63,52,43,64,calm
1704,가끔 생각이 정리되어 선명하다 잊기 힘들다,214,85,68,60,focused
1705,요즘 음악이 흐르는 밤이 사랑스럽다 그래서 더 마음이 깊다,272,94,81,70,romantic
1706,요즘 햇살이 나뭇잎 사이로 스며든다 그래서 더 마음이 깊다,65,49,91,79,natural
1707,가끔 응원의 말이 큰 힘이 된다 다시 생각난다,81,67,88,93,grateful
1708,어제 혼자 있는 시간이 길어져 외롭다,211,66,40,39,lonely
1709,새벽까지 깨어 있었더니 눈이 감긴다 마음에 오래 남는다,229,31,32,26,sleepy
1710,요즘 오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 그래서 더 마음이 깊다,60,85,95,82,happy
1711,오늘 오늘따라 아내가 사랑스럽다 그래서 더 마음이 깊다,80,90,100,77,happy
1712,가끔 긴 하루 끝에 졸립다,186,40,24,26,sleepy
1713,가끔 점심을 먹고 나니 졸음이 쏟아진다 마음에 오래 남는다,226,45,28,33,sleepy
1714,요즘 밤공기를 마시며 걷자 차분해졌다 잊기 힘들다,44,59,49,60,calm
1715,약속 시간을 지키지 않아 화가 난다 그래서 더 마음이 깊다,8,100,79,65,angry
1716,요즘 회의가 길어져서 짜증이 난다 잊기 힘들다,0,100,89,73,angry
1717,어제 새로운 도전을 하니 활력이 돈다 다시 생각난다,82,98,100,92,energetic
1718,요즘 기다리는 동안 손이 떨린다 다시 생각난다,220,71,56,57,anxious
1719,아이들 웃음소리가 마음을 잔잔하게 한다 그래서 더 마음이 깊다,26,60,43,59,calm
1720,요즘 약속 시간을 지키지 않아 화가 난다 잊기 힘들다,2,96,75,75,angry
1721,요즘 햇살이 비추니 마음이 녹는다 다시 생각난다,15,84,76,55,warm
1722,요즘 오늘따라 연인이 더욱 특별하다 그래서 더 마음이 깊다,280,100,91,67,romantic
1723,오늘 긴 하루 끝에 졸립다 마음에 오래 남는다,223,34,32,26,sleepy
1724,옆에 있어주는 것만으로도 설렌다 그래서 더 마음이 깊다,289,88,86,60,romantic
1725,어제 호수 위를 걷자 마음이 고요해진다 다시 생각난다,54,52,42,53,calm
1726,어제 억울한 말을 들어 속이 끓는다,5,100,90,84,angry
1727,어제 별빛이 반짝이는 저녁이 낭만적이다 다시 생각난다,280,95,94,65,romantic
1728,따뜻한 국을 먹으니 몸이 풀린다,17,90,70,65,warm
1729,오늘 운동을 마치니 기운이 솟는다 그래서 더 마음이 깊다,63,100,99,96,energetic
1730,명상 속에서 숨결이 편안하다 다시 생각난다,20,51,50,58,calm
1731,요즘 오늘따라 아내가 사랑스럽다 다시 생각난다,47,93,97,81,happy
1732,가끔 햇살이 나뭇잎 사이로 스며든다 마음에 오래 남는다,37,54,85,88,natural
1733,요즘 잊고 싶은 기억이 떠오른다 다시 생각난다,226,75,50,29,sad
1734,요즘 오늘 하루가 너무 힘들었다 잊기 힘들다,225,59,35,28,sad
1735,잊고 싶은 기억이 떠오른다 다시 생각난다,238,45,33,32,sad
1736,요즘 오늘 하루에 감사하다 마음에 오래 남는다,93,79,94,89,grateful
1737,가끔 하루 종일 걸어 다리가 무겁다 그래서 더 마음이 깊다,30,59,36,48,tired
1738,어제 눈이 따가워 집중하기 어렵다 그래서 더 마음이 깊다,2,52,38,28,uncomfortable
1739,요즘 따뜻한 국을 먹으니 몸이 풀린다 잊기 힘들다,17,92,71,65,warm
1740,오늘 문제를 풀다 보니 몰입하게 된다 잊기 힘들다,208,89,67,66,focused
1741,가끔 전화벨 소리에 가슴이 철렁한다 마음에 오래 남는다,187,76,47,40,anxious
1742,요즘 햇살이 나뭇잎 사이로 스며든다 다시 생각난다,33,46,77,87,natural
1743,오늘 기대가 무너져 허탈하다 그래서 더 마음이 깊다,222,71,35,52,sad
1744,가끔 오늘따라 아내가 사랑스럽다 마음에 오래 남는다,46,100,100,85,happy
1745,오늘 햇살이 나뭇잎 사이로 스며든다,33,41,87,79,natural
1746,가끔 새로운 도전을 하니 활력이 돈다 마음에 오래 남는다,59,95,100,93,energetic
1747,오늘 오늘따라 연인이 더욱 특별하다 마음에 오래 남는다,266,100,82,73,romantic
1748,회의가 길어져서 짜증이 난다 다시 생각난다,352,95,87,77,angry
1749,오늘 햇살이 비추니 마음이 녹는다 다시 생각난다,32,89,89,64,warm
1750,가끔 따뜻한 국을 먹으니 몸이 풀린다 마음에 오래 남는다,21,79,84,74,warm
1751,가끔 명상 속에서 숨결이 편안하다 그래서 더 마음이 깊다,15,70,56,60,calm
1752,오늘 좋은 음악을 들으니 힘이 난다 잊기 힘들다,79,100,97,99,energetic
1753,조용한 공간에서 연구에 빠져 있다 다시 생각난다,209,81,78,80,focused
1754,어제 옆에 있어주는 것만으로도 설렌다 다시 생각난다,271,88,90,62,romantic
1755,어제 점심을 먹고 나니 졸음이 쏟아진다 잊기 힘들다,189,38,18,23,sleepy
1756,어제 눈이 따가워 집중하기 어렵다,27,60,38,40,uncomfortable
1757,아이들 웃음소리가 마음을 잔잔하게 한다,41,60,59,50,calm
1758,오늘 새로운 도전을 하니 활력이 돈다 그래서 더 마음이 깊다,59,100,98,99,energetic
1759,오늘 하루 종일 걸어 다리가 무겁다 다시 생각난다,22,49,40,44,tired
1760,생각이 정리되어 선명하다 잊기 힘들다,211,70,73,67,focused
1761,긴장감이 풀리자 피로가 몰려왔다,21,44,37,47,tired
1762,가끔 가족과 함께 있으니 포근하다 다시 생각난다,24,75,85,57,warm
1763,가끔 하루 종일 걸어 다리가 무겁다 다시 생각난다,33,57,46,45,tired
1764,요즘 가족의 배려가 감사하다 다시 생각난다,105,61,96,79,grateful
1765,요즘 생각이 정리되어 선명하다 잊기 힘들다,197,80,72,67,focused
1766,어제 오늘 사무실에서 너무 많은 일을 했다 다시 생각난다,40,43,44,42,tired
1767,가끔 새벽까지 깨어 있었더니 눈이 감긴다 다시 생각난다,202,31,21,23,sleepy
1768,가끔 몸이 축 처졌다 잊기 힘들다,22,49,42,36,tired
1769,어제 명상 속에서 숨결이 편안하다,59,67,44,45,calm
1770,요즘 파도 소리가 마음을 차분하게 한다 마음에 오래 남는다,39,54,88,75,natural
1771,어제 말할 사람이 없어 허전하다 잊기 힘들다,236,69,34,38,lonely
1772,어제 전화벨 소리에 가슴이 철렁한다 그래서 더 마음이 깊다,191,74,55,44,anxious
1773,오늘 마음이 무겁고 울적하다 마음에 오래 남는다,222,71,43,50,sad
1774,새로운 도전을 하니 활력이 돈다 잊기 힘들다,77,100,99,91,energetic
1775,어제 밤공기를 마시며 걷자 차분해졌다 마음에 오래 남는다,20,65,43,45,calm
1776,혼자 남겨진 듯한 기분이 든다 마음에 오래 남는다,213,62,45,36,sad
1777,요즘 오늘 하루가 너무 힘들었다,233,52,45,33,sad
1778,가끔 억울한 말을 들어 속이 끓는다 잊기 힘들다,357,96,90,78,angry
1779,가끔 친구들과 함께 웃으니 즐겁다 다시 생각난다,50,95,98,76,happy
1780,가끔 옆에 있어주는 것만으로도 설렌다 잊기 힘들다,269,100,78,77,romantic
1781,가끔 호수 위를 걷자 마음이 고요해진다 마음에 오래 남는다,28,48,53,59,calm
1782,어제 파도 소리가 마음을 차분하게 한다 잊기 힘들다,45,37,91,86,natural
1783,억울한 말을 들어 속이 끓는다 마음에 오래 남는다,14,100,70,67,angry
1784,호수 위를 걷자 마음이 고요해진다,61,58,41,50,calm
1785,요즘 조용한 공간에서 연구에 빠져 있다 마음에 오래 남는다,185,83,75,79,focused
1786,오늘 억울한 말을 들어 속이 끓는다 다시 생각난다,357,100,81,77,angry
1787,어제 가족과 함께 있으니 포근하다 그래서 더 마음이 깊다,21,85,72,59,warm
1788,가끔 밤공기를 마시며 걷자 차분해졌다,34,51,55,64,calm
1789,오늘 오늘 사무실에서 너무 많은 일을 했다 잊기 힘들다,22,44,35,42,tired
1790,어제 밤새 잠이 오지 않아 머리가 무겁다 다시 생각난다,232,26,19,28,sleepy
1791,가끔 계단을 오르니 숨이 가쁘다 잊기 힘들다,33,52,51,45,tired
1792,오늘 오늘 하루가 너무 힘들었다 잊기 힘들다,205,66,45,40,sad
1793,요즘 조용한 공간에서 연구에 빠져 있다 다시 생각난다,193,72,66,72,focused
1794,가끔 숲길을 걷다 보니 마음이 맑아진다 잊기 힘들다,52,45,84,84,natural
1795,요즘 하루 종일 걸어 다리가 무겁다 그래서 더 마음이 깊다,48,56,40,36,tired
1796,요즘 도움을 준 친구에게 고마움이 든다 그래서 더 마음이 깊다,94,80,96,93,grateful
1797,오늘 프로젝트에 몰두하니 시간 가는 줄 모른다,193,89,70,72,focused
1798,가끔 응원의 말이 큰 힘이 된다,84,67,91,84,grateful
1799,가끔 새로운 도전을 하니 활력이 돈다 잊기 힘들다,74,96,100,98,energetic
1800,요즘 가족의 배려가 감사하다,96,65,94,78,grateful
1801,오늘 점심을 먹고 나니 졸음이 쏟아진다,206,33,17,40,sleepy
1802,사람들이 떠나간 거리가 적막하다,229,52,32,35,lonely
1803,오늘 몸이 축 처졌다 다시 생각난다,11,48,38,43,tired
1804,어제 좋은 소식을 들으니 마음이 밝다 잊기 힘들다,74,96,89,85,happy
1805,오늘 혼자 남겨진 듯한 기분이 든다 다시 생각난다,212,64,43,53,sad
1806,가끔 혼자 있는 시간이 길어져 외롭다 다시 생각난다,248,62,38,42,lonely
1807,어제 긴장감이 풀리자 피로가 몰려왔다 그래서 더 마음이 깊다,31,43,35,37,tired
